Ticker,Nome delle partecipazioni,% del valore di mercato,Settore,Regione,Valore di mercato,Azioni
INTB3,Intelbras SA Industria de Telecomunicacao Eletronica Brasileira,"0,0049%",Electronic Equipment: Control and Filter,BR,"137.219,67 USD",30.900
601865,Flat Glass Group Co. Ltd. Class A,"0,0048%",Glass,CN,"136.854,00 USD",40.400
300751,Suzhou Maxwell Technologies Co. Ltd. Class A,"0,0048%",Electronic Components,CN,"136.837,29 USD",7.571
ALUP11,Alupar Investimento SA,"0,0048%",Conventional Electricity,BR,"136.285,96 USD",24.632
002007,Hualan Biological Engineering Inc. Class A,"0,0048%",Biotechnology,CN,"135.433,43 USD",54.173
ERES,Ezdan Holding Group QSC,"0,0048%",Real Estate Holding and Development,QA,"134.940,29 USD",625.086
6699,Angelalign Technology Inc.,"0,0048%",Medical Supplies,KY,"134.660,98 USD",17.200
601567,Ningbo Sanxing Medical Electric Co. Ltd. Class A,"0,0048%",Electronic Equipment: Gauges and Meters,CN,"134.609,62 USD",28.800
601991,Datang International Power Generation Co. Ltd. Class A,"0,0047%",Conventional Electricity,CN,"133.574,39 USD",320.400
688728,GalaxyCore Inc. Class A,"0,0047%",Semiconductors,KY,"133.267,83 USD",71.535
002602,Zhejiang Century Huatong Group Co. Ltd. Class A,"0,0047%",Electronic Entertainment,CN,"132.637,68 USD",240.400
CIMSA.E,Cimsa Cimento Sanayi VE Ticaret AS,"0,0047%",Cement,TR,"132.186,01 USD",137.431
000932,Hunan Valin Steel Co. Ltd. Class A,"0,0047%",Iron and Steel,CN,"132.146,20 USD",181.900
VESTL.E,Vestel Elektronik Sanayi ve Ticaret AS,"0,0047%",Consumer Electronics,TR,"131.997,53 USD",50.795
ALPEKA,Alpek SAB de CV,"0,0047%",Chemicals and Synthetic Fibers,MX,"131.753,60 USD",154.000
601156,Eastern Air Logistics Co. Ltd. Class A,"0,0047%",Delivery Services,CN,"131.547,96 USD",47.900
601077,Chongqing Rural Commercial Bank Co. Ltd. Class A,"0,0046%",Banks,CN,"131.414,77 USD",185.100
000709,Hesteel Co. Ltd. Class A,"0,0046%",Iron and Steel,CN,"131.373,36 USD",444.100
3896,Kingsoft Cloud Holdings Ltd.,"0,0046%",Computer Services,KY,"130.860,68 USD",664.785
600546,Shanxi Coal International Energy Group Co. Ltd. Class A,"0,0046%",Coal,CN,"130.029,93 USD",59.700
200869,Yantai Changyu Pioneer Wine Co. Ltd. Class B,"0,0046%",Distillers and Vintners,CN,"129.999,37 USD",102.420
688126,National Silicon Industry Group Co. Ltd. Class A,"0,0046%",Semiconductors,CN,"129.732,89 USD",69.689
000623,Jilin Aodong Pharmaceutical Group Co. Ltd. Class A,"0,0046%",Pharmaceuticals,CN,"129.655,47 USD",65.078
SARKY.E,Sarkuysan Elektrolitik Bakir Sanayi ve Ticaret AS,"0,0046%",Copper,TR,"129.307,33 USD",127.993
603885,Juneyao Airlines Co. Ltd. Class A,"0,0046%",Airlines,CN,"129.086,74 USD",75.600
600282,Nanjing Iron & Steel Co. Ltd. Class A,"0,0046%",Iron and Steel,CN,"128.642,33 USD",181.900
600007,China World Trade Center Co. Ltd. Class A,"0,0045%",Real Estate Services,CN,"128.350,36 USD",38.200
002078,Shandong Sun Paper Industry JSC Ltd. Class A,"0,0045%",Paper,CN,"128.019,04 USD",61.700
603659,Shanghai Putailai New Energy Technology Co. Ltd. Class A,"0,0045%",Diversified Materials,CN,"127.918,14 USD",57.002
605117,Ningbo Deye Technology Co. Ltd. Class A,"0,0045%",Building: Climate Control,CN,"127.822,52 USD",13.759
300661,SG Micro Corp. Class A,"0,0045%",Semiconductors,CN,"127.647,71 USD",11.960
600061,SDIC Capital Co. Ltd. Class A,"0,0045%",Investment Services,CN,"127.519,45 USD",150.700
601233,Tongkun Group Co. Ltd. Class A,"0,0045%",Specialty Chemicals,CN,"127.396,58 USD",61.400
300003,Lepu Medical Technology Beijing Co. Ltd. Class A,"0,0045%",Medical Equipment,CN,"127.355,58 USD",56.200
6655,Huaxin Cement Co. Ltd.,"0,0045%",Cement,CN,"126.659,55 USD",123.400
000513,Livzon Pharmaceutical Group Inc. Class A,"0,0045%",Pharmaceuticals,CN,"125.866,39 USD",23.638
601333,Guangshen Railway Co. Ltd. Class A,"0,0045%",Railroads,CN,"125.815,12 USD",274.600
601577,Bank of Changsha Co. Ltd. Class A,"0,0044%",Banks,CN,"125.517,92 USD",106.200
003816,CGN Power Co. Ltd. Class A,"0,0044%",Conventional Electricity,CN,"125.504,85 USD",217.700
600079,Humanwell Healthcare Group Co. Ltd. Class A,"0,0044%",Pharmaceuticals,CN,"125.339,33 USD",47.200
603606,Ningbo Orient Wires & Cables Co. Ltd. Class A,"0,0044%",Electrical Components,CN,"125.134,05 USD",18.900
ANSGR.E,Anadolu Anonim Turk Sigorta Sirketi,"0,0044%",Property and Casualty Insurance,TR,"123.943,70 USD",34.805
600236,Guangxi Guiguan Electric Power Co. Ltd. Class A,"0,0044%",Alternative Electricity,CN,"123.764,03 USD",125.630
688777,SUPCON Technology Co. Ltd. Class A,"0,0043%",Machinery: Industrial,CN,"122.945,28 USD",20.951
000783,Changjiang Securities Co. Ltd. Class A,"0,0043%",Investment Services,CN,"122.289,96 USD",161.014
MEG,Megaworld Corp.,"0,0043%",Real Estate Holding and Development,PH,"122.106,41 USD",3.969.815
601216,Inner Mongolia Junzheng Energy & Chemical Industry Group Co. Ltd. Class A,"0,0043%",Specialty Chemicals,CN,"121.877,42 USD",202.700
002465,Guangzhou Haige Communications Group Inc. Co. Class A,"0,0043%",Telecommunications Equipment,CN,"121.592,47 USD",81.600
AGUILASCPO,Ollamani SAB,"0,0043%",Radio and TV Broadcasters,MX,"121.413,56 USD",47.004
604,Shenzhen Investment Ltd.,"0,0043%",Real Estate Holding and Development,HK,"120.572,82 USD",889.890
601995,China International Capital Corp. Ltd. Class A,"0,0043%",Investment Services,CN,"120.564,40 USD",27.800
VIO,Viohalco SA,"0,0042%",Metal Fabricating,BE,"119.538,11 USD",17.232
000683,Inner Mongolia Yuan Xing Energy Co. Ltd. Class A,"0,0042%",Chemicals: Diversified,CN,"119.160,42 USD",118.800
NIACL,New India Assurance Co. Ltd.,"0,0042%",Property and Casualty Insurance,IN,"118.903,28 USD",43.388
600663,Shanghai Lujiazui Finance & Trade Zone Development Co. Ltd. Class A,"0,0042%",Real Estate Holding and Development,CN,"118.449,63 USD",84.900
002603,Shijiazhuang Yiling Pharmaceutical Co. Ltd. Class A,"0,0042%",Pharmaceuticals,CN,"118.285,68 USD",47.340
600021,Shanghai Electric Power Co. Ltd. Class A,"0,0042%",Conventional Electricity,CN,"118.227,97 USD",85.500
603195,Goneo Group Co. Ltd. Class A,"0,0042%",Electrical Components,CN,"118.209,66 USD",7.098
AYGAZ.E,Aygaz AS,"0,0042%",Gas Distribution,TR,"117.915,51 USD",20.310
POLTK.E,Politeknik Metal Sanayi ve Ticaret AS,"0,0042%",Specialty Chemicals,TR,"117.692,90 USD",234
ADMIE,Holding Co. ADMIE IPTO SA,"0,0042%",Conventional Electricity,GR,"117.604,84 USD",49.130
ODAS.E,ODAS Elektrik Uretim ve Sanayi Ticaret AS,"0,0042%",Alternative Electricity,TR,"117.570,77 USD",435.272
688072,Piotech Inc. Class A,"0,0042%",Semiconductors,CN,"117.566,20 USD",4.612
600754,Shanghai Jinjiang International Hotels Co. Ltd. Class A,"0,0042%",Hotels and Motels,CN,"117.409,72 USD",30.400
HALKB.E,Turkiye Halk Bankasi AS,"0,0041%",Banks,TR,"116.721,90 USD",213.125
600012,Anhui Expressway Co. Ltd. Class A,"0,0041%",Transportation Services,CN,"116.715,99 USD",62.100
300009,Anhui Anke Biotechnology Group Co. Ltd. Class A,"0,0041%",Biotechnology,CN,"116.470,92 USD",91.120
300919,CNGR Advanced Material Co. Ltd. Class A,"0,0041%",Specialty Chemicals,CN,"116.406,91 USD",23.940
601880,Liaoning Port Co. Ltd. Class A,"0,0041%",Transportation Services,CN,"116.376,01 USD",608.500
OGDC,Oil & Gas Development Co. Ltd.,"0,0041%",Oil: Crude Producers,PK,"116.094,65 USD",241.654
002155,Hunan Gold Corp. Ltd. Class A,"0,0041%",Gold Mining,CN,"115.992,82 USD",43.500
600583,Offshore Oil Engineering Co. Ltd. Class A,"0,0041%",Oil Equipment and Services,CN,"115.822,76 USD",137.100
002372,Zhejiang Weixing New Building Materials Co. Ltd. Class A,"0,0041%","Building, Roofing/Wallboard and Plumbing",CN,"115.684,34 USD",49.400
688187,Zhuzhou CRRC Times Electric Co. Ltd. Class A,"0,0041%",Railroad Equipment,CN,"115.368,80 USD",17.465
002673,Western Securities Co. Ltd. Class A,"0,0041%",Investment Services,CN,"115.207,62 USD",123.499
3532,Formosa Sumco Technology Corp.,"0,0041%",Semiconductors,TW,"115.113,91 USD",22.000
002202,Goldwind Science & Technology Co. Ltd. Class A,"0,0041%",Renewable Energy Equipment,CN,"114.939,18 USD",107.099
601808,China Oilfield Services Ltd. Class A,"0,0041%",Oil Equipment and Services,CN,"114.616,50 USD",46.100
002340,GEM Co. Ltd. Class A,"0,0041%",Waste and Disposal Services,CN,"114.539,04 USD",126.900
002493,Rongsheng Petrochemical Co. Ltd. Class A,"0,004%",Chemicals: Diversified,CN,"114.359,48 USD",82.950
000938,Unisplendour Corp. Ltd. Class A,"0,004%",Computer Hardware,CN,"114.100,01 USD",37.660
ECILC.E,EIS Eczacibasi Ilac ve Sinai ve Finansal Yatirimlar Sanayi ve Ticaret AS,"0,004%",Pharmaceuticals,TR,"113.979,18 USD",69.530
000066,China Greatwall Technology Group Co. Ltd. Class A,"0,004%",Computer Hardware,CN,"113.888,92 USD",89.100
002812,Yunnan Energy New Material Co. Ltd. Class A,"0,004%",Containers and Packaging,CN,"113.827,14 USD",20.907
600873,Meihua Holdings Group Co. Ltd. Class A,"0,004%",Food Products,CN,"113.456,75 USD",75.100
900925,Shanghai Mechanical and Electrical Industry Co. Ltd. Class B,"0,004%",Machinery: Industrial,CN,"113.444,48 USD",117.681
002414,Wuhan Guide Infrared Co. Ltd. Class A,"0,004%",Electronic Equipment: Gauges and Meters,CN,"113.297,39 USD",125.716
600566,Hubei Jumpcan Pharmaceutical Co. Ltd. Class A,"0,004%",Pharmaceuticals,CN,"113.201,66 USD",21.600
600705,AVIC Industry-Finance Holdings Co. Ltd. Class A,"0,004%",Commercial Vehicle-Equipment Leasing,CN,"112.835,51 USD",284.751
ASM,AL Seer Marine Supplies & Equipment Co. LLC,"0,004%",Marine Transportation,AE,"112.462,37 USD",96.514
3759,Pharmaron Beijing Co. Ltd. Class H,"0,004%",Biotechnology,CN,"111.932,34 USD",89.083
300144,Songcheng Performance Development Co. Ltd. Class A,"0,004%",Entertainment,CN,"111.906,19 USD",79.660
000027,Shenzhen Energy Group Co. Ltd. Class A,"0,004%",Conventional Electricity,CN,"111.765,00 USD",111.580
603392,Beijing Wantai Biological Pharmacy Enterprise Co. Ltd. Class A,"0,004%",Medical Supplies,CN,"111.750,19 USD",11.923
688009,China Railway Signal & Communication Corp. Ltd. Class A,"0,004%",Railroad Equipment,CN,"111.669,54 USD",147.834
601799,Changzhou Xingyu Automotive Lighting Systems Co. Ltd. Class A,"0,0039%",Auto Parts,CN,"111.586,90 USD",6.600
CENER,Cenergy Holdings SA,"0,0039%",Electrical Components,BE,"110.942,89 USD",11.355
600516,Fangda Carbon New Material Co. Ltd. Class A,"0,0039%",Metal Fabricating,CN,"110.747,32 USD",165.960
3958,Orient Securities Co. Ltd./China Class H,"0,0039%",Investment Services,CN,"110.537,81 USD",272.800
603486,Ecovacs Robotics Co. Ltd. Class A,"0,0039%",Household Equipment and Products,CN,"110.516,58 USD",16.100
600895,Shanghai Zhangjiang High-Tech Park Development Co. Ltd. Class A,"0,0039%",Real Estate Holding and Development,CN,"110.456,73 USD",40.200
603345,Anjoy Foods Group Co. Ltd. Class A,"0,0039%",Food Products,CN,"110.351,89 USD",8.800
2518,Autohome Inc. Class A,"0,0039%",Consumer Digital Services,KY,"110.066,81 USD",16.496
002080,Sinoma Science & Technology Co. Ltd. Class A,"0,0039%",Chemicals and Synthetic Fibers,CN,"109.699,18 USD",53.188
002738,Sinomine Resource Group Co. Ltd. Class A,"0,0039%",General Mining,CN,"109.689,80 USD",25.800
603260,Hoshine Silicon Industry Co. Ltd. Class A,"0,0039%",Specialty Chemicals,CN,"109.639,94 USD",15.092
BRISA.E,Brisa Bridgestone Sabanci Sanayi ve Ticaret AS,"0,0039%",Tires,TR,"109.590,62 USD",30.273
600673,Guangdong HEC Technology Holding Co. Ltd. Class A,"0,0039%",Aluminum,CN,"109.448,75 USD",95.038
300496,Thunder Software Technology Co. Ltd. Class A,"0,0038%",Computer Services,CN,"108.814,73 USD",14.000
300251,Beijing Enlight Media Co. Ltd. Class A,"0,0038%",Entertainment,CN,"108.810,60 USD",87.000
MIATK.E,MIA Teknoloji AS,"0,0038%",Software,TR,"108.497,75 USD",70.117
300207,Sunwoda Electronic Co. Ltd. Class A,"0,0038%",Nondurable Household Products,CN,"108.478,46 USD",50.800
002152,GRG Banking Equipment Co. Ltd. Class A,"0,0038%",Electronic Equipment: Other,CN,"108.469,82 USD",73.199
600998,Jointown Pharmaceutical Group Co. Ltd. Class A,"0,0038%",Pharmaceuticals,CN,"108.106,11 USD",106.177
1877,Shanghai Junshi Biosciences Co. Ltd. Class H,"0,0038%",Biotechnology,CN,"107.889,33 USD",68.400
688375,Guobo Electronics Co. Ltd. Class A,"0,0038%",Semiconductors,CN,"107.550,62 USD",10.635
600704,Wuchan Zhongda Group Co. Ltd. Class A,"0,0038%",Industrial Suppliers,CN,"107.386,54 USD",162.600
601877,Zhejiang Chint Electrics Co. Ltd. Class A,"0,0038%",Electrical Components,CN,"106.433,21 USD",36.198
OROBLANCO,Sociedad de Inversiones Oro Blanco SA,"0,0037%",Asset Managers and Custodians,CL,"105.976,87 USD",14.597.479
600536,China National Software & Service Co. Ltd. Class A,"0,0037%",Software,CN,"105.877,21 USD",25.090
KOZAA.E,Koza Anadolu Metal Madencilik Isletmeleri AS,"0,0037%",General Mining,TR,"105.390,65 USD",68.411
000009,China Baoan Group Co. Ltd. Class A,"0,0037%",Electrical Components,CN,"105.346,91 USD",77.339
525,Guangshen Railway Co. Ltd. Class H,"0,0037%",Railroads,CN,"105.254,14 USD",376.000
300487,Sunresin New Materials Co. Ltd. Class A,"0,0037%",Specialty Chemicals,CN,"105.152,90 USD",15.800
688303,Xinjiang Daqo New Energy Co. Ltd. Class A,"0,0037%",Specialty Chemicals,CN,"105.084,39 USD",28.530
600642,Shenergy Co. Ltd. Class A,"0,0037%",Multi-Utilities,CN,"104.981,46 USD",87.200
601825,Shanghai Rural Commercial Bank Co. Ltd. Class A,"0,0037%",Banks,CN,"103.913,76 USD",95.600
600521,Zhejiang Huahai Pharmaceutical Co. Ltd. Class A,"0,0037%",Pharmaceuticals,CN,"103.620,81 USD",43.432
601198,Dongxing Securities Co. Ltd. Class A,"0,0036%",Investment Services,CN,"103.068,71 USD",89.498
301308,Shenzhen Longsys Electronics Co. Ltd. Class A,"0,0036%",Semiconductors,CN,"102.696,63 USD",8.600
200488,Shandong Chenming Paper Holdings Ltd. Class B,"0,0036%",Paper,CN,"102.575,24 USD",507.900
601238,Guangzhou Automobile Group Co. Ltd. Class A,"0,0036%",Automobiles,CN,"102.412,37 USD",88.400
300759,Pharmaron Beijing Co. Ltd. Class A,"0,0036%",Biotechnology,CN,"102.306,15 USD",36.025
600298,Angel Yeast Co. Ltd. Class A,"0,0036%",Food Products,CN,"101.401,08 USD",24.100
000959,Beijing Shougang Co. Ltd. Class A,"0,0036%",Iron and Steel,CN,"100.967,12 USD",235.200
603816,Jason Furniture Hangzhou Co. Ltd. Class A,"0,0036%",Household Furnishings,CN,"100.498,66 USD",20.380
000937,Jizhong Energy Resources Co. Ltd. Class A,"0,0036%",Coal,CN,"100.451,16 USD",89.800
EYDAP,Athens Water Supply & Sewage Co. SA,"0,0035%",Water,GR,"99.867,38 USD",15.592
TKFEN.E,Tekfen Holding AS,"0,0035%",Engineering and Contracting Services,TR,"99.515,88 USD",60.880
6993,Blue Moon Group Holdings Ltd.,"0,0035%",Nondurable Household Products,KY,"99.354,50 USD",375.500
TURSG.E,Turkiye Sigorta AS,"0,0035%",Property and Casualty Insurance,TR,"98.886,74 USD",41.964
000878,Yunnan Copper Co. Ltd. Class A,"0,0035%",Copper,CN,"98.873,55 USD",52.800
601916,China Zheshang Bank Co. Ltd. Class A,"0,0035%",Banks,CN,"98.769,56 USD",240.890
900947,Shanghai Zhenhua Heavy Industries Co. Ltd. Class B,"0,0035%",Machinery: Construction and Handling,CN,"98.458,10 USD",464.425
002938,Avary Holding Shenzhen Co. Ltd. Class A,"0,0035%",Electronic Components,CN,"98.323,46 USD",23.900
688122,Western Superconducting Technologies Co. Ltd. Class A,"0,0035%",Iron and Steel,CN,"98.295,97 USD",16.727
000738,AECC Aero-Engine Control Co. Ltd. Class A,"0,0035%",Aerospace,CN,"97.874,92 USD",34.700
KONYA.E,Konya Cimento Sanayii AS,"0,0035%",Cement,TR,"97.870,72 USD",349
600153,Xiamen C & D Inc. Class A,"0,0035%",Industrial Suppliers,CN,"97.815,48 USD",73.900
EIM,Eimskipafelag Islands hf,"0,0034%",Marine Transportation,IS,"97.340,68 USD",41.007
VESBE.E,Vestel Beyaz Esya Sanayi ve Ticaret AS,"0,0034%",Consumer Electronics,TR,"97.158,59 USD",131.267
601155,Seazen Holdings Co. Ltd. Class A,"0,0034%",Real Estate Holding and Development,CN,"96.912,80 USD",66.199
000703,Hengyi Petrochemical Co. Ltd. Class A,"0,0034%",Chemicals: Diversified,CN,"96.876,56 USD",98.200
002508,Hangzhou Robam Appliances Co. Ltd. Class A,"0,0034%",Household Appliance,CN,"96.744,75 USD",29.200
ALFAS.E,Alfa Solar Enerji Sanayi VE Ticaret AS,"0,0034%",Renewable Energy Equipment,TR,"96.447,19 USD",41.064
600582,Tian Di Science & Technology Co. Ltd. Class A,"0,0034%",Machinery: Industrial,CN,"96.342,43 USD",98.900
002085,Zhejiang Wanfeng Auto Wheel Co. Ltd. Class A,"0,0034%",Auto Parts,CN,"96.317,81 USD",46.700
600380,Joincare Pharmaceutical Group Industry Co. Ltd. Class A,"0,0034%",Pharmaceuticals,CN,"96.253,69 USD",56.100
600072,CSSC Science & Technology Co. Ltd. Class A,"0,0034%",Engineering and Contracting Services,CN,"96.048,13 USD",45.300
002409,Jiangsu Yoke Technology Co. Ltd. Class A,"0,0034%",Specialty Chemicals,CN,"96.033,96 USD",11.800
9666,Jinke Smart Services Group Co. Ltd.,"0,0034%",Real Estate Services,CN,"96.031,62 USD",84.700
002064,Huafon Chemical Co. Ltd. Class A,"0,0034%",Chemicals: Diversified,CN,"95.050,87 USD",91.500
002456,OFILM Group Co. Ltd. Class A,"0,0034%",Electronic Equipment: Other,CN,"94.836,65 USD",85.200
600095,Xiangcai Co. Ltd. Class A,"0,0034%",Industrial Suppliers,CN,"94.700,02 USD",103.500
347,Angang Steel Co. Ltd. Class H,"0,0033%",Iron and Steel,CN,"94.522,17 USD",528.200
600460,Hangzhou Silan Microelectronics Co. Ltd. Class A,"0,0033%",Semiconductors,CN,"94.364,30 USD",36.500
601179,China XD Electric Co. Ltd. Class A,"0,0033%",Electronic Components,CN,"94.307,76 USD",101.095
SMRTG.E,Smart Gunes Enerjisi Teknolojileri ArGE Uretim Sanayi ve Ticaret AS,"0,0033%",Renewable Energy Equipment,TR,"94.135,37 USD",60.399
000728,Guoyuan Securities Co. Ltd. Class A,"0,0033%",Investment Services,CN,"93.156,01 USD",105.460
ONE,One United Properties SA,"0,0033%",Real Estate Holding and Development,RO,"93.033,65 USD",477.571
000729,Beijing Yanjing Brewery Co. Ltd. Class A,"0,0033%",Brewers,CN,"92.853,69 USD",72.100
002384,Suzhou Dongshan Precision Manufacturing Co. Ltd. Class A,"0,0033%",Metal Fabricating,CN,"92.671,25 USD",42.900
600968,CNOOC Energy Technology & Services Ltd. Class A,"0,0033%",Oil Equipment and Services,CN,"92.538,06 USD",160.900
002262,Jiangsu Nhwa Pharmaceutical Co. Ltd. Class A,"0,0033%",Pharmaceuticals,CN,"92.500,36 USD",28.200
002506,GCL System Integration Technology Co. Ltd. Class A,"0,0033%",Renewable Energy Equipment,CN,"92.214,17 USD",299.200
AGI,Alliance Global Group Inc.,"0,0032%",Diversified Industrials,PH,"91.612,85 USD",578.337
600350,Shandong Hi-speed Co. Ltd. Class A,"0,0032%",Transportation Services,CN,"91.344,05 USD",75.100
Z25,Yanlord Land Group Ltd.,"0,0032%",Real Estate Holding and Development,SG,"91.339,79 USD",268.400
605499,Eastroc Beverage Group Co. Ltd. Class A,"0,0032%",Soft Drinks,CN,"91.264,66 USD",3.100
KLRHO.E,Kiler Holding AS,"0,0032%",Real Estate Holding and Development,TR,"91.210,40 USD",89.677
002517,Kingnet Network Co. Ltd. Class A,"0,0032%",Electronic Entertainment,CN,"91.166,28 USD",60.900
603806,Hangzhou First Applied Material Co. Ltd. Class A,"0,0032%",Plastics,CN,"90.734,22 USD",25.432
600816,J-Yuan Trust Co. Ltd. Class A,"0,0032%",Diversified Financial Services,CN,"90.543,41 USD",230.900
300037,Shenzhen Capchem Technology Co. Ltd. Class A,"0,0032%",Specialty Chemicals,CN,"90.467,88 USD",20.940
601666,Pingdingshan Tianan Coal Mining Co. Ltd. Class A,"0,0032%",Coal,CN,"90.367,71 USD",50.600
000617,CNPC Capital Co. Ltd. Class A,"0,0032%",Banks,CN,"90.264,79 USD",115.500
REEDR.E,Reeder Teknoloji Sanayi VE Ticaret AS,"0,0032%",Computer Hardware,TR,"90.237,84 USD",79.196
600486,Jiangsu Yangnong Chemical Co. Ltd. Class A,"0,0032%",Fertilizers,CN,"90.209,32 USD",10.920
600141,Hubei Xingfa Chemicals Group Co. Ltd. Class A,"0,0032%",Chemicals: Diversified,CN,"90.091,84 USD",30.300
600598,Heilongjiang Agriculture Co. Ltd. Class A,"0,0032%","Farming, Fishing, Ranching and Plantatio",CN,"89.831,93 USD",50.300
600549,Xiamen Tungsten Co. Ltd. Class A,"0,0032%",Nonferrous Metals,CN,"89.547,40 USD",34.200
002555,37 Interactive Entertainment Network Technology Group Co. Ltd. Class A,"0,0032%",Electronic Entertainment,CN,"89.501,99 USD",44.800
601992,BBMG Corp. Class A,"0,0032%",Cement,CN,"89.406,23 USD",380.000
