Ticker,Nome delle partecipazioni,% del valore di mercato,Settore,Regione,Valore di mercato,Azioni
000725,BOE Technology Group Co. Ltd. Class A,"0,0035%",Electronic Components,CN,"909.922,61 USD",1.620.900
NTCO3,Natura & Co. Holding SA,"0,0035%",Cosmetics,BR,"909.433,06 USD",321.875
902,Huaneng Power International Inc. Class H,"0,0035%",Conventional Electricity,CN,"908.429,25 USD",1.372.000
4005,Sumitomo Chemical Co. Ltd.,"0,0035%",Chemicals: Diversified,JP,"908.170,42 USD",442.800
600959,Jiangsu Broadcasting Cable Information Network Corp. Ltd. Class A,"0,0035%",Cable Television Services,CN,"907.962,49 USD",2.283.400
4403,NOF Corp.,"0,0035%",Chemicals: Diversified,JP,"904.163,67 USD",70.200
7276,Koito Manufacturing Co. Ltd.,"0,0035%",Auto Parts,JP,"903.522,22 USD",64.000
PRESTIGE,Prestige Estates Projects Ltd.,"0,0035%",Real Estate Holding and Development,IN,"903.318,99 USD",47.198
2600,Aluminum Corp. of China Ltd. Class H,"0,0035%",Aluminum,CN,"903.244,77 USD",1.210.000
7180,Kyushu Financial Group Inc.,"0,0034%",Banks,JP,"900.232,78 USD",135.440
EBO,EBOS Group Ltd.,"0,0034%",Medical Supplies,NZ,"899.795,83 USD",44.312
9910,Feng TAY Enterprise Co. Ltd.,"0,0034%",Footwear,TW,"898.560,06 USD",188.401
600919,Bank of Jiangsu Co. Ltd. Class A,"0,0034%",Banks,CN,"897.781,36 USD",789.000
NYKAA,FSN E-Commerce Ventures Ltd.,"0,0034%",Diversified Retailers,IN,"897.708,30 USD",456.351
12,Henderson Land Development Co. Ltd.,"0,0034%",Real Estate Holding and Development,HK,"897.512,95 USD",288.953
066970,L&F Co. Ltd.,"0,0034%",Specialty Chemicals,KR,"897.361,31 USD",7.944
ISDMR.E,Iskenderun Demir ve Celik AS,"0,0034%",Iron and Steel,TR,"895.270,14 USD",771.841
LODHA,Macrotech Developers Ltd.,"0,0034%",Real Estate Holding and Development,IN,"893.120,10 USD",54.102
9719,SCSK Corp.,"0,0034%",Computer Services,JP,"892.275,92 USD",47.100
SONACOMS,Sona Blw Precision Forgings Ltd.,"0,0034%",Auto Parts,IN,"892.189,43 USD",114.379
EXIDEIND,Exide Industries Ltd.,"0,0034%",Industrial Suppliers,IN,"891.471,37 USD",152.406
PFBCOLOM,Bancolombia SA Preference Shares,"0,0034%",Banks,CO,"891.047,94 USD",101.218
600030,CITIC Securities Co. Ltd. Class A,"0,0034%",Investment Services,CN,"891.014,63 USD",347.790
OMAB,Grupo Aeroportuario del Centro Norte SAB de CV Class B,"0,0034%",Transportation Services,MX,"888.830,10 USD",87.103
MAXIS,Maxis Bhd.,"0,0034%",Telecommunications Services,MY,"888.567,24 USD",1.152.200
ATGL,Adani Total Gas Ltd.,"0,0034%",Gas Distribution,IN,"888.365,94 USD",71.349
3888,Kingsoft Corp. Ltd.,"0,0034%",Software,KY,"886.448,90 USD",277.400
1898,China Coal Energy Co. Ltd. Class H,"0,0034%",Coal,CN,"886.372,21 USD",704.000
TIMS3,TIM SA/Brazil,"0,0034%",Telecommunications Services,BR,"886.266,16 USD",293.700
900926,Shanghai Baosight Software Co. Ltd. Class B,"0,0034%",Software,CN,"884.968,01 USD",407.069
PE&OLES*,Industrias Penoles SAB de CV,"0,0034%",Nonferrous Metals,MX,"884.740,62 USD",56.355
8TRA,Traton SE,"0,0034%",Commercial Vehicles and Parts,DE,"884.461,92 USD",24.877
SIX2,Sixt SE,"0,0034%",Rental and Leasing Services: Consumer,DE,"882.797,97 USD",10.785
4190,Jarir Marketing Co.,"0,0034%",Specialty Retailers,SA,"880.717,65 USD",259.694
ENKAI.E,Enka Insaat ve Sanayi AS,"0,0034%",Construction,TR,"880.503,14 USD",682.067
601880,Liaoning Port Co. Ltd. Class A,"0,0034%",Transportation Services,CN,"880.231,01 USD",4.602.500
9201,Japan Airlines Co. Ltd.,"0,0034%",Airlines,JP,"879.371,98 USD",52.196
HTO,Hellenic Telecommunications Organization SA,"0,0034%",Telecommunications Services,GR,"878.550,19 USD",60.214
NEOEN,Neoen SA,"0,0034%",Alternative Electricity,FR,"878.447,73 USD",21.373
GJF,Gjensidige Forsikring ASA,"0,0033%",Full Line Insurance,NO,"873.810,64 USD",49.953
1944,Kinden Corp.,"0,0033%",Engineering and Contracting Services,JP,"873.511,72 USD",41.000
4716,Oracle Corp. Japan,"0,0033%",Software,JP,"871.163,58 USD",12.300
ELET6,Centrais Eletricas Brasileiras SA Preference Shares,"0,0033%",Alternative Electricity,BR,"870.324,88 USD",116.900
ALSEA*,Alsea SAB de CV,"0,0033%",Restaurants and Bars,MX,"869.929,93 USD",220.600
600037,Beijing Gehua CATV Network Co. Ltd. Class A,"0,0033%",Radio and TV Broadcasters,CN,"868.853,12 USD",941.100
600195,China Animal Husbandry Industry Co. Ltd. Class A,"0,0033%",Pharmaceuticals,CN,"867.837,77 USD",719.202
M&MFIN,Mahindra & Mahindra Financial Services Ltd.,"0,0033%",Consumer Lending,IN,"865.559,39 USD",269.990
KOMB,Komercni Banka AS,"0,0033%",Banks,CZ,"863.485,36 USD",25.259
2784,Alfresa Holdings Corp.,"0,0033%",Pharmaceuticals,JP,"863.454,45 USD",61.300
9008,Keio Corp.,"0,0033%",Travel and Tourism,JP,"862.052,24 USD",35.800
9926,Akeso Inc.,"0,0033%",Biotechnology,KY,"860.500,94 USD",153.000
BUOU,Frasers Logistics & Commercial Trust,"0,0033%",Industrial REITs,SG,"860.363,25 USD",1.174.700
FR,Valeo SE,"0,0033%",Auto Parts,FR,"858.770,85 USD",70.067
HER,Hera SPA,"0,0033%",Multi-Utilities,IT,"858.623,72 USD",233.310
HOT,Hochtief AG,"0,0033%",Construction,DE,"856.960,26 USD",7.886
MBT,Metropolitan Bank & Trust Co.,"0,0033%",Banks,PH,"855.967,66 USD",807.272
4,Wharf Holdings Ltd.,"0,0033%",Real Estate Holding and Development,HK,"855.899,33 USD",288.000
AMRT,Sumber Alfaria Trijaya Tbk PT,"0,0033%",Food Retailers and Wholesalers,ID,"855.028,62 USD",5.243.100
DKSH,DKSH Holding AG,"0,0033%",Professional Business Support Services,CH,"854.418,89 USD",12.595
ANA,Acciona SA,"0,0033%",Construction,ES,"852.812,29 USD",6.663
2433,Hakuhodo DY Holdings Inc.,"0,0033%",Media Agencies,JP,"852.250,47 USD",103.100
PLX,Pluxee NV,"0,0033%",Transaction Processing Services,NL,"850.374,90 USD",27.246
1605,Walsin Lihwa Corp.,"0,0032%",Electrical Components,TW,"847.853,87 USD",743.312
ALLFG,Allfunds Group plc,"0,0032%",Financial Data Providers,GB,"847.391,64 USD",142.701
MDKA,Merdeka Copper Gold Tbk PT,"0,0032%",General Mining,ID,"847.118,77 USD",5.098.400
TAVHL.E,TAV Havalimanlari Holding AS,"0,0032%",Transportation Services,TR,"846.901,11 USD",113.328
LTF,L&T Finance Ltd.,"0,0032%",Consumer Lending,IN,"845.289,42 USD",461.310
DEC,JCDecaux SE,"0,0032%",Media Agencies,FR,"844.713,39 USD",35.693
REH,Reece Ltd.,"0,0032%",Building: Climate Control,AU,"844.709,84 USD",48.927
1808,Haseko Corp.,"0,0032%",Home Construction,JP,"843.936,49 USD",74.800
UPL,UPL Ltd.,"0,0032%",Fertilizers,IN,"841.973,06 USD",138.130
U14,UOL Group Ltd.,"0,0032%",Real Estate Holding and Development,SG,"840.978,77 USD",210.900
KIMBERA,Kimberly-Clark de Mexico SAB de CV Class A,"0,0032%",Personal Products,MX,"840.870,91 USD",401.900
002287,Tibet Cheezheng Tibetan Medicine Co. Ltd. Class A,"0,0032%",Pharmaceuticals,CN,"840.699,40 USD",283.140
ASAI3,Sendas Distribuidora S/A,"0,0032%",Food Retailers and Wholesalers,BR,"840.128,82 USD",362.528
MPHASIS,Mphasis Ltd.,"0,0032%",Computer Services,IN,"840.099,48 USD",30.701
035250,Kangwon Land Inc.,"0,0032%",Casinos and Gambling,KR,"836.254,41 USD",77.655
3038,Kobe Bussan Co. Ltd.,"0,0032%",Food Retailers and Wholesalers,JP,"835.112,16 USD",37.700
5110,Sumitomo Rubber Industries Ltd.,"0,0032%",Tires,JP,"835.095,61 USD",74.100
9987,Suzuken Co. Ltd./Aichi Japan,"0,0032%",Drug Retailers,JP,"834.162,84 USD",27.620
CZG,Colt CZ Group SE,"0,0032%",Defense,CZ,"832.724,34 USD",28.328
WHL,Woolworths Holdings Ltd./South Africa,"0,0032%",Diversified Retailers,ZA,"832.275,95 USD",287.781
005070,CosmoAM&T Co. Ltd.,"0,0032%",Consumer Electronics,KR,"831.674,55 USD",7.429
ITUB3,Itau Unibanco Holding SA,"0,0032%",Banks,BR,"831.187,15 USD",162.100
600352,Zhejiang Longsheng Group Co. Ltd. Class A,"0,0032%",Specialty Chemicals,CN,"830.732,19 USD",683.000
384,China Gas Holdings Ltd.,"0,0032%",Gas Distribution,BM,"830.437,12 USD",879.134
ENELAM,Enel Americas SA,"0,0032%",Conventional Electricity,CL,"829.344,65 USD",8.391.543
921,Hisense Home Appliances Group Co. Ltd.,"0,0032%",Household Appliance,CN,"829.073,73 USD",182.708
8136,Sanrio Co. Ltd.,"0,0032%",Toys,JP,"828.164,75 USD",53.700
BOSCHLTD,Bosch Ltd.,"0,0032%",Auto Parts,IN,"828.014,29 USD",2.274
3288,Open House Group Co. Ltd.,"0,0032%",Real Estate Holding and Development,JP,"827.331,45 USD",28.700
MANKIND,Mankind Pharma Ltd.,"0,0032%",Pharmaceuticals,IN,"824.689,91 USD",32.171
136,China Ruyi Holdings Ltd.,"0,0032%",Entertainment,BM,"824.230,78 USD",3.013.199
5938,Lixil Corp.,"0,0031%",Building Materials: Other,JP,"823.284,23 USD",75.000
RCO,Remy Cointreau SA,"0,0031%",Distillers and Vintners,FR,"823.024,29 USD",8.867
7988,Nifco Inc./Japan,"0,0031%",Auto Parts,JP,"822.845,14 USD",34.500
DALBHARAT,Dalmia Bharat Ltd.,"0,0031%",Cement,IN,"820.124,13 USD",38.552
ASTRAL,Astral Ltd.,"0,0031%","Building, Roofing/Wallboard and Plumbing",IN,"819.987,45 USD",32.642
20,SenseTime Group Inc.,"0,0031%",Software,KY,"816.632,26 USD",4.840.000
SCC-R,Siam Cement PCL NVDR,"0,0031%",Diversified Industrials,TH,"814.677,90 USD",127.000
8227,Shimamura Co. Ltd.,"0,0031%",Apparel Retailers,JP,"814.597,98 USD",17.000
PPC,Public Power Corp. SA,"0,0031%",Conventional Electricity,GR,"812.556,61 USD",66.710
ENGI11,Energisa S/A,"0,0031%",Conventional Electricity,BR,"811.149,53 USD",93.268
3391,Tsuruha Holdings Inc.,"0,0031%",Drug Retailers,JP,"810.954,21 USD",13.700
CMIG4,Cia Energetica de Minas Gerais Preference Shares,"0,0031%",Alternative Electricity,BR,"810.876,20 USD",428.326
BEM-F,Bangkok Expressway & Metro PCL,"0,0031%",Transportation Services,TH,"806.828,08 USD",3.781.300
HOLM B,Holmen AB,"0,0031%",Paper,SE,"803.831,44 USD",19.240
QEWS,Qatar Electricity & Water Co. QSC,"0,0031%",Multi-Utilities,QA,"801.397,79 USD",195.438
POONAWALLA,Poonawalla Fincorp Ltd.,"0,0031%",Consumer Lending,IN,"800.598,75 USD",148.802
BPT,Beach Energy Ltd.,"0,0031%",Oil: Crude Producers,AU,"800.399,37 USD",718.518
9863,Zhejiang Leapmotor Technology Co. Ltd.,"0,0031%",Automobiles,CN,"800.354,07 USD",219.700
SYNGENE,Syngene International Ltd.,"0,0031%",Biotechnology,IN,"799.261,24 USD",99.264
8,PCCW Ltd.,"0,003%",Telecommunications Services,HK,"797.489,41 USD",1.492.593
600026,COSCO SHIPPING Energy Transportation Co. Ltd. Class A,"0,003%",Marine Transportation,CN,"793.729,73 USD",327.400
ADNOCLS,ADNOC Logistics & Services,"0,003%",Transportation Services,AE,"792.774,90 USD",715.455
ORA,Orora Ltd.,"0,003%",Containers and Packaging,AU,"792.584,94 USD",581.350
ARION,Arion Banki HF,"0,003%",Banks,IS,"792.462,49 USD",818.292
URC,Universal Robina Corp.,"0,003%",Food Products,PH,"787.726,25 USD",430.820
8954,Orix JREIT Inc.,"0,003%",Office REITs,JP,"786.121,10 USD",775
2834,Taiwan Business Bank,"0,003%",Banks,TW,"782.658,23 USD",1.500.203
TFG,Foschini Group Ltd.,"0,003%",Apparel Retailers,ZA,"781.429,56 USD",154.867
7459,MediPal Holdings Corp.,"0,003%",Drug Retailers,JP,"781.235,16 USD",53.100
1988,China Minsheng Banking Corp. Ltd. Class H,"0,003%",Banks,CN,"779.826,54 USD",2.061.100
AXIATA,Axiata Group Bhd.,"0,003%",Telecommunications Services,MY,"779.681,33 USD",1.310.700
241560,Doosan Bobcat Inc.,"0,003%",Machinery: Construction and Handling,KR,"778.390,52 USD",18.678
7030,Mobile Telecommunications Co. Saudi Arabia,"0,003%",Telecommunications Services,SA,"777.454,58 USD",258.053
2801,Chang Hwa Commercial Bank Ltd.,"0,003%",Banks,TW,"776.936,73 USD",1.382.862
601212,Baiyin Nonferrous Group Co. Ltd. Class A,"0,003%",Nonferrous Metals,CN,"775.873,25 USD",1.801.600
7747,Asahi Intecc Co. Ltd.,"0,003%",Medical Equipment,JP,"775.164,49 USD",53.852
3003,Hulic Co. Ltd.,"0,003%",Real Estate Holding and Development,JP,"773.238,86 USD",83.685
MRP,Mr Price Group Ltd.,"0,003%",Apparel Retailers,ZA,"771.506,31 USD",81.834
MABANEE,Mabanee Co. KPSC,"0,0029%",Real Estate Holding and Development,KW,"771.176,67 USD",285.196
IOICORP,IOI Corp. Bhd.,"0,0029%",Fruit and Grain Processing,MY,"770.654,77 USD",949.600
ADNOCDIST,Abu Dhabi National Oil Co. for Distribution PJSC,"0,0029%",Oil Refining and Marketing,AE,"769.557,01 USD",872.414
AMR,Americana Restaurants International plc,"0,0029%",Restaurants and Bars,AE,"768.245,32 USD",870.927
601888,China Tourism Group Duty Free Corp. Ltd. Class A,"0,0029%",Specialty Retailers,CN,"767.827,10 USD",78.599
7984,Kokuyo Co. Ltd.,"0,0029%",Industrial Suppliers,JP,"766.156,73 USD",44.600
MFSL,Max Financial Services Ltd.,"0,0029%",Life Insurance,IN,"765.593,86 USD",69.602
600267,Zhejiang Hisun Pharmaceutical Co. Ltd.,"0,0029%",Pharmaceuticals,CN,"764.922,16 USD",719.200
2310,Sahara International Petrochemical Co.,"0,0029%",Specialty Chemicals,SA,"764.160,64 USD",96.018
4200,Aldrees Petroleum and Transport Services Co.,"0,0029%",Oil Refining and Marketing,SA,"762.516,92 USD",25.673
4142,Riyadh Cables Group Co.,"0,0029%",Electrical Components,SA,"762.481,67 USD",29.790
600999,China Merchants Securities Co. Ltd. Class A,"0,0029%",Investment Services,CN,"761.829,40 USD",390.200
300015,Aier Eye Hospital Group Co. Ltd. Class A,"0,0029%",Health Care Facilities,CN,"759.999,93 USD",455.746
GENTING,Genting Bhd.,"0,0029%",Casinos and Gambling,MY,"756.523,48 USD",748.100
9945,Ruentex Development Co. Ltd.,"0,0029%",Real Estate Holding and Development,TW,"756.481,76 USD",549.450
1721,COMSYS Holdings Corp.,"0,0029%",Engineering and Contracting Services,JP,"755.223,52 USD",37.700
9513,Electric Power Development Co. Ltd.,"0,0029%",Conventional Electricity,JP,"754.166,85 USD",44.900
PETGAS,Petronas Gas Bhd.,"0,0029%",Gas Distribution,MY,"752.977,69 USD",194.100
AJBU,Keppel DC REIT,"0,0029%",Other Specialty REITs,SG,"752.512,39 USD",565.095
CONCOR,Container Corp. Of India Ltd.,"0,0029%",Transportation Services,IN,"752.164,83 USD",58.412
MOH,Motor Oil Hellas Corinth Refineries SA,"0,0029%",Oil Refining and Marketing,GR,"750.949,29 USD",26.544
5E2,Seatrium Ltd.,"0,0029%",Marine Transportation,SG,"749.138,66 USD",575.347
2105,Cheng Shin Rubber Industry Co. Ltd.,"0,0029%",Tires,TW,"747.117,02 USD",398.061
322,Tingyi Cayman Islands Holding Corp.,"0,0029%",Food Products,KY,"747.071,27 USD",612.000
CPF-F,Charoen Pokphand Foods PCL (Foreign),"0,0029%","Farming, Fishing, Ranching and Plantatio",TH,"746.283,23 USD",1.204.200
151,Want Want China Holdings Ltd.,"0,0028%",Food Products,KY,"744.728,28 USD",1.237.000
1111,Saudi Tadawul Group Holding Co.,"0,0028%",Investment Services,SA,"744.666,60 USD",11.865
8111,GOLDWIN Inc.,"0,0028%",Clothing and Accessories,JP,"743.823,86 USD",14.300
4912,Lion Corp.,"0,0028%",Personal Products,JP,"743.652,04 USD",92.600
BBDC3,Banco Bradesco SA,"0,0028%",Banks,BR,"743.391,12 USD",341.236
SALIK,Salik Co. PJSC,"0,0028%",Transportation Services,AE,"743.047,10 USD",822.063
900948,Inner Mongolia Yitai Coal Co. Ltd. Class B,"0,0028%",Coal,CN,"742.440,00 USD",403.500
6532,BayCurrent Consulting Inc.,"0,0028%",Professional Business Support Services,JP,"738.075,03 USD",36.200
5333,NGK Insulators Ltd.,"0,0028%",Electrical Components,JP,"737.415,44 USD",55.300
603993,CMOC Group Ltd. Class A,"0,0028%",Nonferrous Metals,CN,"735.664,66 USD",641.100
EGCO-F,Electricity Generating PCL (Foreign),"0,0028%",Conventional Electricity,TH,"735.547,70 USD",260.200
2888,Shin Kong Financial Holding Co. Ltd.,"0,0028%",Life Insurance,TW,"734.407,13 USD",2.517.501
UNIONBANK,Union Bank of India Ltd.,"0,0028%",Banks,IN,"732.085,78 USD",381.568
001570,Kum Yang Co. Ltd.,"0,0028%",Chemicals: Diversified,KR,"731.954,64 USD",12.166
C07,Jardine Cycle & Carriage Ltd.,"0,0028%",Automobiles,SG,"731.448,65 USD",38.411
PGSUS.E,Pegasus Hava Tasimaciligi AS,"0,0028%",Airlines,TR,"730.368,86 USD",116.574
KLBF,Kalbe Farma Tbk PT,"0,0028%",Pharmaceuticals,ID,"729.925,78 USD",7.960.600
000063,ZTE Corp. Class A,"0,0028%",Telecommunications Equipment,CN,"729.642,48 USD",196.699
UNTR,United Tractors Tbk PT,"0,0028%",General Mining,ID,"728.542,92 USD",536.300
CPIN,Charoen Pokphand Indonesia Tbk PT,"0,0028%","Farming, Fishing, Ranching and Plantatio",ID,"727.264,00 USD",2.272.700
ALFAA,Alfa SAB de CV Class A,"0,0028%",Plastics,MX,"726.813,85 USD",1.050.400
NHC,New Hope Corp. Ltd.,"0,0028%",Coal,AU,"725.311,36 USD",219.439
006800,Mirae Asset Securities Co. Ltd.,"0,0028%",Investment Services,KR,"725.259,71 USD",139.273
002714,Muyuan Foods Co. Ltd. Class A,"0,0028%","Farming, Fishing, Ranching and Plantatio",CN,"725.250,88 USD",111.794
HLUN B,H Lundbeck A/S,"0,0028%",Pharmaceuticals,DK,"725.231,77 USD",132.031
1972,Swire Properties Ltd.,"0,0028%",Real Estate Holding and Development,HK,"725.124,66 USD",395.600
268,Kingdee International Software Group Co. Ltd.,"0,0028%",Software,KY,"725.009,11 USD",709.000
2202,China Vanke Co. Ltd. Class H,"0,0028%",Real Estate Holding and Development,CN,"724.876,38 USD",1.056.045
4751,CyberAgent Inc.,"0,0028%",Consumer Digital Services,JP,"723.813,36 USD",120.300
9706,Japan Airport Terminal Co. Ltd.,"0,0028%",Transportation Services,JP,"723.218,68 USD",20.600
TATAELXSI,Tata Elxsi Ltd.,"0,0028%",Software,IN,"722.294,76 USD",8.682
ORBIA*,Orbia Advance Corp. SAB de CV,"0,0028%",Plastics,MX,"720.341,54 USD",441.724
ENLT,Enlight Renewable Energy Ltd.,"0,0028%",Alternative Electricity,IL,"720.170,90 USD",41.798
6110,Topsports International Holdings Ltd.,"0,0027%",Apparel Retailers,KY,"719.039,80 USD",1.103.000
9989,Sundrug Co. Ltd.,"0,0027%",Drug Retailers,JP,"717.090,59 USD",28.200
CBG-F,Carabao Group PCL,"0,0027%",Soft Drinks,TH,"716.057,35 USD",375.000
LINDEINDIA,Linde India Ltd.,"0,0027%",Specialty Chemicals,IN,"715.472,51 USD",6.857
8985,Japan Hotel REIT Investment Corp.,"0,0027%",Hotel and Lodging REITs,JP,"715.093,70 USD",1.437
SASA.E,Sasa Polyester Sanayi AS,"0,0027%",Chemicals and Synthetic Fibers,TR,"714.389,20 USD",523.191
9896,MINISO Group Holding Ltd. Class A,"0,0027%",Diversified Retailers,KY,"713.125,91 USD",124.532
047810,Korea Aerospace Industries Ltd.,"0,0027%",Aerospace,KR,"711.106,57 USD",19.007
8056,BIPROGY Inc.,"0,0027%",Computer Services,JP,"710.566,04 USD",26.900
1038,CK Infrastructure Holdings Ltd.,"0,0027%",Multi-Utilities,BM,"706.187,25 USD",122.500
002475,Luxshare Precision Industry Co. Ltd. Class A,"0,0027%",Consumer Electronics,CN,"706.125,14 USD",161.437
MULTIPLY,Multiply Group PJSC,"0,0027%",Diversified Financial Services,AE,"706.109,93 USD",1.372.263
NDA SE,Nordea Bank Abp,"0,0027%",Banks,FI,"705.837,49 USD",57.546
601998,China CITIC Bank Corp. Ltd. Class A,"0,0027%",Banks,CN,"705.529,34 USD",711.200
600660,Fuyao Glass Industry Group Co. Ltd. Class A,"0,0027%",Glass,CN,"704.929,45 USD",110.800
916,China Longyuan Power Group Corp. Ltd. Class H,"0,0027%",Alternative Electricity,CN,"704.492,32 USD",773.000
BANDHANBNK,Bandhan Bank Ltd.,"0,0027%",Banks,IN,"703.785,24 USD",311.980
JDEP,JDE Peet's NV,"0,0027%",Soft Drinks,NL,"703.611,96 USD",32.054
EMMN,Emmi AG,"0,0027%",Food Products,CH,"703.319,85 USD",705
601808,China Oilfield Services Ltd. Class A,"0,0027%",Oil Equipment and Services,CN,"702.119,30 USD",282.400
AGLTY,Agility Public Warehousing Co. KSC,"0,0027%",Transportation Services,KW,"701.241,26 USD",734.628
INDIANB,Indian Bank,"0,0027%",Banks,IN,"701.025,71 USD",103.111
002673,Western Securities Co. Ltd. Class A,"0,0027%",Investment Services,CN,"700.579,94 USD",751.000
3269,Advance Residence Investment Corp.,"0,0027%",Residential REITs,JP,"699.926,82 USD",340
000625,Chongqing Changan Automobile Co. Ltd. Class A,"0,0027%",Automobiles,CN,"699.549,43 USD",368.694
5076,INFRONEER Holdings Inc.,"0,0027%",Construction,JP,"699.418,69 USD",80.668
603259,WuXi AppTec Co. Ltd. Class A,"0,0027%",Biotechnology,CN,"698.823,39 USD",120.613
ICICIPRULI,ICICI Prudential Life Insurance Co. Ltd.,"0,0027%",Life Insurance,IN,"698.782,41 USD",106.936
MER,Manila Electric Co.,"0,0027%",Conventional Electricity,PH,"696.876,83 USD",111.060
005387,Hyundai Motor Co. 2nd Preference Shares,"0,0027%",Automobiles,KR,"696.028,60 USD",6.274
2181,Persol Holdings Co. Ltd.,"0,0027%",Business Training and Employment Agencie,JP,"693.500,91 USD",482.000
ENJSA.E,Enerjisa Enerji AS,"0,0026%",Conventional Electricity,TR,"692.738,22 USD",369.108
177,Jiangsu Expressway Co. Ltd. Class H,"0,0026%",Transportation Services,CN,"692.105,04 USD",666.000
3996,China Energy Engineering Corp. Ltd.,"0,0026%",Engineering and Contracting Services,CN,"691.900,53 USD",6.082.000
601816,Beijing-Shanghai High Speed Railway Co. Ltd. Class A,"0,0026%",Railroads,CN,"691.890,84 USD",993.800
600309,Wanhua Chemical Group Co. Ltd. Class A,"0,0026%",Chemicals: Diversified,CN,"691.442,57 USD",57.400
BEZQ,Bezeq The Israeli Telecommunication Corp. Ltd.,"0,0026%",Telecommunications Services,IL,"689.580,07 USD",573.925
RACE,Ferrari NV,"0,0026%",Automobiles,NL,"689.247,00 USD",1.677
4966,Parade Technologies Ltd.,"0,0026%",Semiconductors,KY,"688.429,96 USD",29.000
2347,Synnex Technology International Corp.,"0,0026%",Computer Hardware,TW,"686.658,64 USD",263.550
AMBANK,AMMB Holdings Bhd.,"0,0026%",Banks,MY,"686.573,19 USD",760.400
AUBANK,AU Small Finance Bank Ltd.,"0,0026%",Banks,IN,"686.194,63 USD",87.701
670,China Eastern Airlines Corp. Ltd. Class H,"0,0026%",Airlines,CN,"686.151,07 USD",2.440.000
601006,Daqin Railway Co. Ltd. Class A,"0,0026%",Railroads,CN,"685.020,40 USD",704.200
6186,China Feihe Ltd.,"0,0026%",Food Products,KY,"684.627,43 USD",1.384.000
DMP,Domino's Pizza Enterprises Ltd.,"0,0026%",Restaurants and Bars,AU,"683.891,60 USD",26.565
8964,Frontier Real Estate Investment Corp.,"0,0026%",Retail REITs,JP,"683.445,23 USD",240
9045,Keihan Holdings Co. Ltd.,"0,0026%",Railroads,JP,"682.396,51 USD",36.800
