Ticker,Nome delle partecipazioni,% del valore di mercato,Settore,Regione,Valore di mercato,Azioni
INDT,Indutrade AB,"0,01%",Diversified Industrials,SE,"545.391,85 USD",21.213
MAERSK B,AP Moller - Maersk A/S Class B,"0,01%",Marine Transportation,DK,"544.267,69 USD",300
SYENS,Syensqo SA,"0,01%",Diversified Materials,BE,"544.163,36 USD",5.483
PSN,Persimmon plc,"0,01%",Home Construction,GB,"543.303,65 USD",29.531
SIGN,SIG Group AG,"0,01%",Containers and Packaging,CH,"541.481,05 USD",26.081
3659,Nexon Co. Ltd.,"0,01%",Electronic Entertainment,JP,"541.228,80 USD",31.600
C38U,CapitaLand Integrated Commercial Trust,"0,01%",Retail REITs,SG,"540.658,10 USD",372.861
2875,Toyo Suisan Kaisha Ltd.,"0,0099%",Food Products,JP,"539.788,09 USD",7.500
PZU,Powszechny Zaklad Ubezpieczen SA,"0,0099%",Full Line Insurance,PL,"539.560,58 USD",42.485
SRT3,Sartorius AG Preference Shares,"0,0099%",Medical Equipment,DE,"537.977,76 USD",2.052
WEIR,Weir Group plc,"0,0099%",Machinery: Construction and Handling,GB,"536.312,16 USD",19.832
086520,Ecopro Co. Ltd.,"0,0099%",Chemicals: Diversified,KR,"535.902,64 USD",7.860
9107,Kawasaki Kisen Kaisha Ltd.,"0,0098%",Marine Transportation,JP,"534.118,17 USD",36.000
FOXA,Fox Corp. Class A,"0,0098%",Radio and TV Broadcasters,US,"534.009,30 USD",15.510
BDEV,Barratt Developments plc,"0,0098%",Home Construction,GB,"533.008,92 USD",83.195
8593,Mitsubishi HC Capital Inc.,"0,0098%",Consumer Lending,JP,"532.482,80 USD",80.420
TELIA,Telia Co. AB,"0,0098%",Telecommunications Services,SE,"529.899,69 USD",204.516
BKT,Bankinter SA,"0,0098%",Banks,ES,"529.838,71 USD",60.106
G1A,GEA Group AG,"0,0097%",Machinery: Industrial,DE,"527.770,95 USD",12.700
,Engie SA,"0,0097%",Multi-Utilities,FR,"527.665,73 USD",31.288
5201,AGC Inc.,"0,0097%",Glass,JP,"527.243,63 USD",15.100
2269,MEIJI Holdings Co. Ltd.,"0,0097%",Food Products,JP,"525.944,19 USD",23.500
ELISA,Elisa Oyj,"0,0097%",Telecommunications Services,FI,"525.110,79 USD",11.328
6361,Ebara Corp.,"0,0097%",Machinery: Industrial,JP,"525.069,20 USD",7.200
JAZZ,Jazz Pharmaceuticals plc,"0,0097%",Pharmaceuticals,IE,"524.250,25 USD",4.981
SEIC,SEI Investments Co.,"0,0096%",Asset Managers and Custodians,US,"523.398,30 USD",7.730
DSCT,Israel Discount Bank Ltd. Class A,"0,0096%",Banks,IL,"522.295,19 USD",102.322
APA,APA Group,"0,0096%",Pipelines,AU,"521.110,75 USD",95.093
ELE,Endesa SA,"0,0096%",Conventional Electricity,ES,"519.448,85 USD",26.147
PEO,Bank Polska Kasa Opieki SA,"0,0096%",Banks,PL,"519.095,76 USD",12.773
JMT,Jeronimo Martins SGPS SA,"0,0096%",Food Retailers and Wholesalers,PT,"518.929,45 USD",23.227
1928,Sands China Ltd.,"0,0095%",Casinos and Gambling,KY,"518.456,16 USD",217.600
8331,Chiba Bank Ltd.,"0,0095%",Banks,JP,"514.164,31 USD",54.100
GET,Getlink SE,"0,0094%",Railroads,FR,"511.580,81 USD",29.116
PARA,Paramount Global Class B,"0,0094%",Radio and TV Broadcasters,US,"510.939,00 USD",42.900
6645,Omron Corp.,"0,0094%",Electrical Components,JP,"510.056,32 USD",15.600
3003,Hulic Co. Ltd.,"0,0094%",Real Estate Holding and Development,JP,"509.606,77 USD",55.153
FORTUM,Fortum Oyj,"0,0094%",Conventional Electricity,FI,"508.444,31 USD",33.418
CCH,Coca-Cola HBC AG,"0,0093%",Soft Drinks,CH,"506.827,60 USD",15.033
REA,REA Group Ltd.,"0,0093%",Real Estate Services,AU,"506.122,95 USD",4.076
RHI,Robert Half Inc.,"0,0093%",Business Training and Employment Agencie,US,"505.554,33 USD",7.871
INDU A,Industrivarden AB Class A,"0,0093%",Asset Managers and Custodians,SE,"504.216,05 USD",14.217
6841,Yokogawa Electric Corp.,"0,0093%",Electronic Equipment: Gauges and Meters,JP,"503.392,41 USD",19.600
4204,Sekisui Chemical Co. Ltd.,"0,0093%",Home Construction,JP,"503.231,41 USD",35.100
AKE,Arkema SA,"0,0092%",Chemicals: Diversified,FR,"500.122,35 USD",4.914
BOL,Bollore SE,"0,0092%",Transportation Services,FR,"500.104,12 USD",74.663
AIA,Auckland International Airport Ltd.,"0,0092%",Transportation Services,NZ,"500.078,54 USD",104.350
ALO,Alstom SA,"0,0092%",Electrical Components,FR,"499.126,77 USD",25.557
7261,Mazda Motor Corp.,"0,0092%",Automobiles,JP,"498.900,70 USD",47.300
ALE,Allegro.eu SA,"0,0092%",Consumer Services: Misc.,LU,"498.789,28 USD",51.985
GF,Georg Fischer AG,"0,0092%",Machinery: Industrial,CH,"497.735,85 USD",6.887
034020,Doosan Enerbility Co. Ltd.,"0,0091%",Machinery: Industrial,KR,"496.342,64 USD",33.039
SKA B,Skanska AB Class B,"0,0091%",Construction,SE,"493.421,09 USD",28.013
7259,Aisin Corp.,"0,009%",Auto Parts,JP,"490.469,31 USD",13.200
1801,Taisei Corp.,"0,009%",Construction,JP,"489.829,78 USD",12.900
LEG,LEG Immobilien SE,"0,009%",Real Estate Holding and Development,DE,"486.831,67 USD",5.520
PST,Poste Italiane SPA,"0,009%",Life Insurance,IT,"486.765,23 USD",35.586
1878,Daito Trust Construction Co. Ltd.,"0,0089%",Real Estate Holding and Development,JP,"485.920,65 USD",4.600
CAST,Castellum AB,"0,0089%",Real Estate Holding and Development,SE,"483.101,53 USD",38.919
RAND,Randstad NV,"0,0089%",Business Training and Employment Agencie,NL,"481.241,70 USD",9.159
4689,LY Corp.,"0,0088%",Consumer Digital Services,JP,"480.288,65 USD",202.400
2768,Sojitz Corp.,"0,0088%",Diversified Industrials,JP,"479.489,90 USD",18.360
KGF,Kingfisher plc,"0,0088%",Home Improvement Retailers,GB,"479.236,59 USD",142.523
8951,Nippon Building Fund Inc.,"0,0088%",Office REITs,JP,"478.131,66 USD",128
BSL,BlueScope Steel Ltd.,"0,0088%",Iron and Steel,AU,"477.364,59 USD",33.954
BARN,Barry Callebaut AG,"0,0088%",Food Products,CH,"477.359,64 USD",275
HWDN,Howden Joinery Group plc,"0,0087%",Home Improvement Retailers,GB,"475.123,95 USD",41.121
033780,KT&G Corp.,"0,0087%",Tobacco,KR,"473.481,28 USD",7.851
247540,Ecopro BM Co. Ltd.,"0,0087%",Electrical Components,KR,"472.533,31 USD",3.420
SOL,Washington H Soul Pattinson & Co. Ltd.,"0,0087%",Coal,AU,"471.943,72 USD",22.862
009150,Samsung Electro-Mechanics Co. Ltd.,"0,0087%",Electronic Components,KR,"471.644,22 USD",4.213
FOX,Fox Corp. Class B,"0,0087%",Radio and TV Broadcasters,US,"471.434,40 USD",14.760
NEXI,Nexi SPA,"0,0087%",Transaction Processing Services,IT,"469.977,76 USD",71.087
IMI,IMI plc,"0,0087%",Electronic Equipment: Control and Filter,GB,"469.900,93 USD",19.896
CTEC,ConvaTec Group plc,"0,0086%",Medical Supplies,GB,"469.132,76 USD",148.217
4183,Mitsui Chemicals Inc.,"0,0086%",Chemicals: Diversified,JP,"468.614,97 USD",15.500
IFT,Infratil Ltd.,"0,0086%",Alternative Electricity,NZ,"468.206,67 USD",71.892
G24,Scout24 SE,"0,0086%",Consumer Digital Services,DE,"467.568,78 USD",6.224
GBLB,Groupe Bruxelles Lambert NV,"0,0086%",Diversified Financial Services,BE,"467.314,32 USD",6.132
9042,Hankyu Hanshin Holdings Inc.,"0,0086%",Railroads,JP,"467.017,09 USD",17.800
EVD,CTS Eventim AG & Co. KGaA,"0,0086%",Entertainment,DE,"466.496,21 USD",5.412
TWE,Treasury Wine Estates Ltd.,"0,0086%",Distillers and Vintners,AU,"466.236,66 USD",61.876
LIFCO B,Lifco AB Class B,"0,0086%",Diversified Industrials,SE,"466.019,99 USD",17.643
5831,Shizuoka Financial Group Inc.,"0,0085%",Banks,JP,"463.586,18 USD",44.900
ADEN,Adecco Group AG,"0,0085%",Business Training and Employment Agencie,CH,"462.743,36 USD",12.228
SDR,Schroders plc,"0,0085%",Asset Managers and Custodians,GB,"462.095,21 USD",92.634
7752,Ricoh Co. Ltd.,"0,0085%",Electronic Office Equipment,JP,"461.745,20 USD",51.700
402340,SK Square Co. Ltd.,"0,0085%",Asset Managers and Custodians,KR,"460.875,23 USD",8.223
KGH,KGHM Polska Miedz SA,"0,0085%",Copper,PL,"460.764,19 USD",11.958
4324,Dentsu Group Inc.,"0,0085%",Media Agencies,JP,"460.397,72 USD",17.400
LAND,Land Securities Group plc,"0,0085%",Diversified REITs,GB,"459.445,16 USD",55.304
9508,Kyushu Electric Power Co. Inc.,"0,0084%",Conventional Electricity,JP,"458.035,25 USD",39.300
KOG,Kongsberg Gruppen ASA,"0,0084%",Diversified Industrials,NO,"455.834,14 USD",5.310
BEZ,Beazley plc,"0,0084%",Property and Casualty Insurance,GB,"454.996,85 USD",51.792
YAR,Yara International ASA,"0,0083%",Fertilizers,NO,"453.338,76 USD",14.653
4528,Ono Pharmaceutical Co. Ltd.,"0,0083%",Pharmaceuticals,JP,"450.237,04 USD",31.100
AMUN,Amundi SA,"0,0083%",Asset Managers and Custodians,FR,"449.754,96 USD",5.864
LI,Klepierre SA,"0,0083%",Retail REITs,FR,"449.238,86 USD",15.557
ZAL,Zalando SE,"0,0083%",Apparel Retailers,DE,"449.091,82 USD",17.059
BLND,British Land Co. plc,"0,0083%",Diversified REITs,GB,"448.785,05 USD",80.513
MEL,Meridian Energy Ltd.,"0,0082%",Alternative Electricity,NZ,"447.078,36 USD",107.643
003550,LG Corp.,"0,0082%",Diversified Industrials,KR,"446.737,50 USD",7.608
5333,NGK Insulators Ltd.,"0,0082%",Electrical Components,JP,"446.716,41 USD",33.500
BIO,Bio-Rad Laboratories Inc. Class A,"0,0082%",Medical Equipment,US,"445.780,44 USD",1.554
7012,Kawasaki Heavy Industries Ltd.,"0,0082%",Diversified Industrials,JP,"444.487,58 USD",11.700
SCHN,Schindler Holding AG (Registered),"0,0082%",Machinery: Industrial,CH,"444.298,62 USD",1.758
DHER,Delivery Hero SE Class A,"0,0082%",Consumer Services: Misc.,DE,"443.427,27 USD",14.635
2267,Yakult Honsha Co. Ltd.,"0,0081%",Food Products,JP,"441.243,41 USD",24.236
8354,Fukuoka Financial Group Inc.,"0,0081%",Banks,JP,"439.994,27 USD",15.100
288,WH Group Ltd.,"0,0081%",Food Products,KY,"439.095,59 USD",645.714
TECN,Tecan Group AG,"0,0081%",Medical Equipment,CH,"438.659,42 USD",1.239
AALB,Aalberts NV,"0,0081%",Electronic Equipment: Control and Filter,NL,"438.118,02 USD",9.252
VER,Verbund AG,"0,008%",Alternative Electricity,AT,"436.869,54 USD",5.309
259960,Krafton Inc.,"0,008%",Electronic Entertainment,KR,"435.340,00 USD",2.411
012450,Hanwha Aerospace Co. Ltd.,"0,008%",Aerospace,KR,"435.303,89 USD",2.940
S63,Singapore Technologies Engineering Ltd.,"0,008%",Aerospace,SG,"435.100,98 USD",140.700
SOBI,Swedish Orphan Biovitrum AB,"0,008%",Pharmaceuticals,SE,"435.070,86 USD",16.203
EDPR,EDP Renovaveis SA,"0,008%",Alternative Electricity,ES,"434.880,59 USD",27.214
MGR,Mirvac Group,"0,008%",Diversified REITs,AU,"433.907,09 USD",332.879
042700,Hanmi Semiconductor Co. Ltd.,"0,008%",Production Technology Equipment,KR,"432.001,95 USD",3.699
RMV,Rightmove plc,"0,0079%",Real Estate Services,GB,"431.625,69 USD",63.580
TLX,Talanx AG,"0,0079%",Reinsurance,DE,"430.490,50 USD",5.421
MZTF,Mizrahi Tefahot Bank Ltd.,"0,0079%",Banks,IL,"430.085,99 USD",11.861
REC,Recordati Industria Chimica e Farmaceutica SPA,"0,0079%",Pharmaceuticals,IT,"430.012,24 USD",8.184
ALD,Ampol Ltd.,"0,0079%",Oil Refining and Marketing,AU,"428.237,06 USD",18.546
U,Unity Software Inc.,"0,0079%",Software,US,"428.102,64 USD",23.432
MNG,M&G plc,"0,0078%",Asset Managers and Custodians,GB,"425.256,66 USD",167.758
66,MTR Corp. Ltd.,"0,0078%",Railroads,HK,"425.105,61 USD",125.500
ALQ,ALS Ltd.,"0,0078%",Professional Business Support Services,AU,"424.356,69 USD",45.222
LEN.B,Lennar Corp. Class B,"0,0078%",Home Construction,US,"422.837,66 USD",2.891
HL.,Hargreaves Lansdown plc,"0,0078%",Asset Managers and Custodians,GB,"421.368,11 USD",31.355
1911,Sumitomo Forestry Co. Ltd.,"0,0078%",Home Construction,JP,"421.249,16 USD",12.200
ENT,Entain plc,"0,0078%",Casinos and Gambling,IM,"421.235,66 USD",49.000
PSPN,PSP Swiss Property AG,"0,0078%",Real Estate Holding and Development,CH,"421.099,48 USD",3.353
LBRDK,Liberty Broadband Corp.,"0,0077%",Cable Television Services,US,"420.495,66 USD",7.774
010140,Samsung Heavy Industries Co. Ltd.,"0,0077%",Marine Transportation,KR,"419.842,98 USD",63.460
VALMT,Valmet Oyj,"0,0077%",Machinery: Industrial,FI,"419.526,71 USD",15.671
DIM,Sartorius Stedim Biotech,"0,0077%",Medical Supplies,FR,"419.174,15 USD",2.114
RHC,Ramsay Health Care Ltd.,"0,0077%",Health Care Facilities,AU,"419.108,15 USD",13.377
ALU,Altium Ltd.,"0,0077%",Software,AU,"417.957,30 USD",9.380
LBTYK,Liberty Global Ltd.,"0,0077%",Cable Television Services,BM,"416.934,75 USD",24.425
6526,Socionext Inc.,"0,0077%",Semiconductors,JP,"416.592,32 USD",14.300
2897,Nissin Foods Holdings Co. Ltd.,"0,0077%",Food Products,JP,"415.584,33 USD",16.500
AM,Dassault Aviation SA,"0,0076%",Aerospace,FR,"415.218,11 USD",1.922
EVN,Evolution Mining Ltd.,"0,0076%",Gold Mining,AU,"413.865,81 USD",158.752
6383,Daifuku Co. Ltd.,"0,0076%",Machinery: Industrial,JP,"413.764,04 USD",23.700
SDF,Steadfast Group Ltd.,"0,0076%",Insurance Brokers,AU,"413.708,22 USD",112.694
2587,Suntory Beverage & Food Ltd.,"0,0076%",Soft Drinks,JP,"413.543,54 USD",11.300
WLK,Westlake Corp.,"0,0076%",Chemicals: Diversified,US,"413.442,00 USD",2.575
BILL,BILL Holdings Inc.,"0,0076%",Transaction Processing Services,US,"412.912,65 USD",7.933
WOR,Worley Ltd.,"0,0075%",Engineering and Contracting Services,AU,"409.711,88 USD",42.052
PHNX,Phoenix Group Holdings plc,"0,0075%",Life Insurance,GB,"408.775,17 USD",64.704
KBX,Knorr-Bremse AG,"0,0075%",Railroad Equipment,DE,"407.819,32 USD",5.321
DNP,Dino Polska SA,"0,0075%",Food Retailers and Wholesalers,PL,"407.138,63 USD",4.088
5334,Niterra Co. Ltd.,"0,0075%",Auto Parts,JP,"406.000,83 USD",13.500
SPL,Santander Bank Polska SA,"0,0075%",Banks,PL,"405.621,13 USD",3.166
4704,Trend Micro Inc./Japan,"0,0075%",Software,JP,"405.370,84 USD",9.000
PUM,Puma SE,"0,0074%",Footwear,DE,"403.618,97 USD",7.819
5803,Fujikura Ltd.,"0,0074%",Electrical Components,JP,"402.115,24 USD",19.600
CWY,Cleanaway Waste Management Ltd.,"0,0074%",Waste and Disposal Services,AU,"401.526,05 USD",216.399
VCX,Vicinity Ltd.,"0,0074%",Retail REITs,AU,"400.969,66 USD",309.188
INDU C,Industrivarden AB Class C,"0,0074%",Asset Managers and Custodians,SE,"399.872,83 USD",11.425
003670,POSCO Future M Co. Ltd.,"0,0074%",Iron and Steel,KR,"399.663,79 USD",2.209
SPK,Spark New Zealand Ltd.,"0,0074%",Telecommunications Services,NZ,"399.455,83 USD",155.726
UAL,United Airlines Holdings Inc.,"0,0073%",Airlines,US,"398.908,72 USD",7.528
CLN,Clariant AG,"0,0073%",Chemicals: Diversified,CH,"398.679,60 USD",24.977
9009,Keisei Electric Railway Co. Ltd.,"0,0073%",Railroads,JP,"398.666,20 USD",11.100
GPT,GPT Group,"0,0073%",Diversified REITs,AU,"398.238,34 USD",142.914
3088,MatsukiyoCocokara & Co.,"0,0073%",Drug Retailers,JP,"398.024,75 USD",28.200
SEK,SEEK Ltd.,"0,0073%",Business Training and Employment Agencie,AU,"397.150,07 USD",26.612
ALX,Atlas Arteria Ltd.,"0,0073%",Transportation Services,AU,"396.327,06 USD",112.018
9CI,CapitaLand Investment Ltd./Singapore,"0,0073%",Real Estate Holding and Development,SG,"394.955,98 USD",200.700
3462,Nomura Real Estate Master Fund Inc.,"0,0073%",Diversified REITs,JP,"394.756,44 USD",420
5844,Kyoto Financial Group Inc.,"0,0072%",Banks,JP,"392.651,69 USD",21.900
3626,TIS Inc.,"0,0072%",Computer Services,JP,"392.594,42 USD",21.500
SVW,Seven Group Holdings Ltd.,"0,0072%",Machinery: Construction and Handling,AU,"392.565,55 USD",15.062
4151,Kyowa Kirin Co. Ltd.,"0,0072%",Pharmaceuticals,JP,"392.043,02 USD",23.200
GFC,Gecina SA,"0,0072%",Office REITs,FR,"391.959,13 USD",3.647
SECU B,Securitas AB Class B,"0,0072%",Security Services,SE,"391.873,27 USD",38.232
CPR,Davide Campari-Milano NV,"0,0072%",Distillers and Vintners,NL,"390.832,58 USD",39.243
F34,Wilmar International Ltd.,"0,0072%",Fruit and Grain Processing,SG,"389.778,46 USD",170.506
JBH,JB Hi-Fi Ltd.,"0,0072%",Specialty Retailers,AU,"389.737,05 USD",10.064
NEM,Nemetschek SE,"0,0072%",Software,DE,"389.020,36 USD",4.289
034730,SK Inc.,"0,0072%",Oil Refining and Marketing,KR,"388.402,30 USD",3.052
3289,Tokyu Fudosan Holdings Corp.,"0,0071%",Real Estate Holding and Development,JP,"387.005,63 USD",56.000
3436,SUMCO Corp.,"0,0071%",Semiconductors,JP,"384.824,64 USD",25.646
EDV,Endeavour Group Ltd./Australia,"0,007%",Food Retailers and Wholesalers,AU,"381.284,11 USD",115.588
SAP,Saputo Inc.,"0,007%",Food Products,CA,"380.857,51 USD",18.824
4091,Nippon Sanso Holdings Corp.,"0,007%",Specialty Chemicals,JP,"380.486,18 USD",12.900
TEL2 B,Tele2 AB,"0,007%",Telecommunications Services,SE,"380.481,99 USD",39.002
ESLT,Elbit Systems Ltd.,"0,007%",Defense,IL,"379.816,14 USD",2.010
LUND B,L E Lundbergforetagen AB Class B,"0,007%",Diversified Financial Services,SE,"379.787,59 USD",7.494
BIM,BioMerieux,"0,007%",Medical Equipment,FR,"378.834,01 USD",3.592
MAERSK A,AP Moller - Maersk A/S Class A,"0,007%",Marine Transportation,DK,"378.511,65 USD",216
9041,Kintetsu Group Holdings Co. Ltd.,"0,007%",Railroads,JP,"378.212,48 USD",17.800
WDP,Warehouses De Pauw CVA,"0,007%",Industrial REITs,BE,"377.919,98 USD",13.009
SCR,Scor Se,"0,007%",Reinsurance,FR,"377.760,22 USD",13.141
HELN,Helvetia Holding AG,"0,0069%",Full Line Insurance,CH,"375.320,73 USD",2.796
TSEM,Tower Semiconductor Ltd.,"0,0069%",Semiconductors,IL,"374.829,69 USD",10.083
PATH,UiPath Inc. Class A,"0,0069%",Software,US,"374.677,86 USD",30.561
LPP,Lpp SA,"0,0069%",Clothing and Accessories,PL,"374.371,35 USD",85
9962,MISUMI Group Inc.,"0,0069%",Machinery: Industrial,JP,"374.142,35 USD",21.800
KESKOB,Kesko Oyj Class B,"0,0069%",Food Retailers and Wholesalers,FI,"374.024,28 USD",20.606
032830,Samsung Life Insurance Co. Ltd.,"0,0069%",Life Insurance,KR,"373.902,21 USD",6.141
138040,Meritz Financial Group Inc.,"0,0069%",Investment Services,KR,"372.794,63 USD",6.712
CEN,Contact Energy Ltd.,"0,0069%",Alternative Electricity,NZ,"372.741,69 USD",65.800
090430,Amorepacific Corp.,"0,0069%",Cosmetics,KR,"372.536,35 USD",2.656
JD.,JD Sports Fashion plc,"0,0068%",Apparel Retailers,GB,"371.487,70 USD",228.843
ANDR,Andritz AG,"0,0068%",Machinery: Industrial,AT,"370.032,02 USD",6.203
BRBY,Burberry Group plc,"0,0068%",Clothing and Accessories,GB,"369.764,01 USD",28.060
EVK,Evonik Industries AG,"0,0068%",Specialty Chemicals,DE,"369.153,97 USD",16.859
IPN,Ipsen SA,"0,0068%",Pharmaceuticals,FR,"368.942,03 USD",2.818
DXS,Dexus,"0,0068%",Office REITs,AU,"368.555,30 USD",81.737
DIE,D'ieteren Group,"0,0068%",Auto Services,BE,"366.848,99 USD",1.693
QUB,Qube Holdings Ltd.,"0,0068%",Transportation Services,AU,"366.772,26 USD",153.620
018260,Samsung SDS Co. Ltd.,"0,0067%",Computer Services,KR,"366.582,36 USD",3.313
BC8,Bechtle AG,"0,0067%",Computer Services,DE,"366.415,01 USD",7.561
8952,Japan Real Estate Investment Corp.,"0,0067%",Office REITs,JP,"365.891,37 USD",111
SAGA B,Sagax AB Class B,"0,0067%",Real Estate Holding and Development,SE,"365.882,48 USD",13.912
VOW,Volkswagen AG,"0,0067%",Automobiles,DE,"365.625,63 USD",2.569
6465,Hoshizaki Corp.,"0,0067%",Machinery: Industrial,JP,"365.433,20 USD",10.200
9506,Tohoku Electric Power Co. Inc.,"0,0067%",Conventional Electricity,JP,"365.376,24 USD",36.100
9602,Toho Co. Ltd./Tokyo,"0,0067%",Entertainment,JP,"363.196,41 USD",11.500
AVOL,Avolta AG,"0,0067%",Specialty Retailers,CH,"363.067,16 USD",8.959
AMP,Amplifon SPA,"0,0067%",Medical Supplies,IT,"362.882,15 USD",9.875
RAA,Rational AG,"0,0067%",Electronic Equipment: Other,DE,"361.952,06 USD",428
1913,Prada Spa,"0,0066%",Clothing and Accessories,IT,"361.111,29 USD",43.800
SOF,Sofina SA,"0,0066%",Asset Managers and Custodians,BE,"360.865,60 USD",1.496
6370,Kurita Water Industries Ltd.,"0,0066%",Electronic Equipment: Pollution Control,JP,"359.209,65 USD",8.400
6448,Brother Industries Ltd.,"0,0066%",Electronic Office Equipment,JP,"359.018,10 USD",18.700
5406,Kobe Steel Ltd.,"0,0066%",Iron and Steel,JP,"358.205,48 USD",27.600
1997,Wharf Real Estate Investment Co. Ltd.,"0,0066%",Real Estate Holding and Development,KY,"356.107,04 USD",123.000
9143,SG Holdings Co. Ltd.,"0,0065%",Delivery Services,JP,"355.707,15 USD",35.200
028300,HLB Inc.,"0,0065%",Medical Supplies,KR,"355.340,58 USD",8.039
8953,Japan Metropolitan Fund Invest,"0,0065%",Retail REITs,JP,"354.354,26 USD",602
SW,Sodexo SA,"0,0065%",Restaurants and Bars,FR,"353.164,35 USD",3.796
ROCK B,ROCKWOOL A/S Class B,"0,0065%",Building Materials: Other,DK,"352.942,20 USD",842
2282,NH Foods Ltd.,"0,0065%",Food Products,JP,"352.512,01 USD",11.500
UTG,UNITE Group plc,"0,0065%",Residential REITs,GB,"351.099,23 USD",29.604
PME,Pro Medicus Ltd.,"0,0064%",Health Care Services,AU,"348.541,75 USD",4.363
ADP,Aeroports de Paris SA,"0,0064%",Transportation Services,FR,"347.693,03 USD",2.443
BALD B,Fastighets AB Balder Class B,"0,0064%",Real Estate Holding and Development,SE,"347.542,23 USD",51.729
196170,Alteogen Inc.,"0,0064%",Biotechnology,KR,"346.678,56 USD",2.582
IP,Interpump Group SPA,"0,0064%",Machinery: Industrial,IT,"346.060,16 USD",7.403
83,Sino Land Co. Ltd.,"0,0064%",Real Estate Holding and Development,HK,"345.862,07 USD",326.000
4768,Otsuka Corp.,"0,0064%",Computer Services,JP,"345.249,29 USD",18.200
HSX,Hiscox Ltd.,"0,0063%",Full Line Insurance,BM,"343.142,67 USD",23.600
LYC,Lynas Rare Earths Ltd.,"0,0062%",General Mining,AU,"338.721,15 USD",76.474
3861,Oji Holdings Corp.,"0,0062%",Paper,JP,"337.283,40 USD",83.600
1038,CK Infrastructure Holdings Ltd.,"0,0062%",Multi-Utilities,BM,"337.240,44 USD",58.500
TEMN,Temenos AG,"0,0061%",Software,CH,"332.640,91 USD",5.174
INW,Infrastrutture Wireless Italiane SPA,"0,0061%",Telecommunications Services,IT,"332.468,96 USD",30.473
BEAN,Belimo Holding AG,"0,0061%",Building: Climate Control,CH,"331.931,05 USD",714
096770,SK Innovation Co. Ltd.,"0,0061%",Oil Refining and Marketing,KR,"330.648,95 USD",4.578
GETI B,Getinge AB,"0,0061%",Medical Equipment,SE,"330.324,23 USD",18.578
FDJ,La Francaise des Jeux SAEM,"0,0061%",Casinos and Gambling,FR,"330.262,10 USD",9.230
010130,Korea Zinc Co. Ltd.,"0,006%",Platinum and Precious Metals,KR,"328.482,90 USD",863
9001,Tobu Railway Co. Ltd.,"0,006%",Railroads,JP,"328.336,25 USD",18.600
2413,M3 Inc.,"0,006%",Health Care Services,JP,"327.386,76 USD",33.758
4021,Nissan Chemical Corp.,"0,006%",Chemicals: Diversified,JP,"327.316,81 USD",11.800
6963,Rohm Co. Ltd.,"0,006%",Semiconductors,JP,"326.503,55 USD",25.300
4062,Ibiden Co. Ltd.,"0,006%",Electronic Components,JP,"326.432,91 USD",8.100
V03,Venture Corp. Ltd.,"0,006%",Electronic Components,SG,"325.684,69 USD",31.400
4042,Tosoh Corp.,"0,006%",Chemicals: Diversified,JP,"324.673,39 USD",25.600
3405,Kuraray Co. Ltd.,"0,006%",Chemicals and Synthetic Fibers,JP,"324.606,89 USD",26.700
EDV,Endeavour Mining plc,"0,006%",Gold Mining,GB,"324.043,28 USD",14.823
9007,Odakyu Electric Railway Co. Ltd.,"0,006%",Travel and Tourism,JP,"323.757,36 USD",30.900
1910,Samsonite International SA,"0,006%",Clothing and Accessories,LU,"323.339,75 USD",102.000
SSAB B,SSAB AB Class B,"0,0059%",Iron and Steel,SE,"321.250,52 USD",55.570
6728,Ulvac Inc.,"0,0059%",Production Technology Equipment,JP,"320.722,90 USD",4.500
1821,ESR Cayman Ltd.,"0,0059%",Real Estate Holding and Development,KY,"320.722,20 USD",228.102
6845,Azbil Corp.,"0,0059%",Electronic Equipment: Gauges and Meters,JP,"320.071,27 USD",11.600
RS1,RS GROUP plc,"0,0059%",Industrial Suppliers,GB,"319.494,83 USD",35.670
5332,TOTO Ltd.,"0,0059%",Building Materials: Other,JP,"319.378,92 USD",12.800
FHZN,Flughafen Zurich AG,"0,0059%",Transportation Services,CH,"319.071,11 USD",1.500
3283,Nippon Prologis REIT Inc.,"0,0059%",Industrial REITs,JP,"318.340,39 USD",193
ACKB,Ackermans & van Haaren NV,"0,0058%",Engineering and Contracting Services,BE,"317.435,41 USD",1.795
DEMANT,Demant A/S,"0,0058%",Medical Equipment,DK,"317.186,90 USD",6.624
ABDN,abrdn plc,"0,0058%",Asset Managers and Custodians,GB,"316.712,21 USD",160.434
8984,Daiwa House REIT Investment Corp.,"0,0058%",Residential REITs,JP,"316.650,23 USD",200
4527,Rohto Pharmaceutical Co. Ltd.,"0,0058%",Pharmaceuticals,JP,"316.255,69 USD",18.000
UMI,Umicore SA,"0,0058%",Specialty Chemicals,BE,"314.950,21 USD",16.002
LUV,Southwest Airlines Co.,"0,0058%",Airlines,US,"313.652,24 USD",11.686
KGX,KION Group AG,"0,0057%",Machinery: Construction and Handling,DE,"312.075,87 USD",6.676
6724,Seiko Epson Corp.,"0,0057%",Computer Hardware,JP,"311.965,38 USD",19.400
BEN,Bendigo & Adelaide Bank Ltd.,"0,0057%",Banks,AU,"311.636,40 USD",42.872
ORNBV,Orion Oyj Class B,"0,0057%",Pharmaceuticals,FI,"311.590,91 USD",7.658
LSXMK,Liberty Media Corp-Liberty SiriusXM,"0,0057%",Radio and TV Broadcasters,US,"311.393,72 USD",13.742
